date,Deutschland,USA,Afghanistan,Ägypten,Albanien,Algerien,Andorra,Angola,Anguilla,Antigua und Barbuda,Äquatorialguinea,Argentinien,Armenien,Aruba,Aserbaidschan,Äthiopien,Australien,Bahamas,Bahrain,Bangladesch,Barbados,Belarus,Belgien,Belize,Benin,Bermuda,Bhutan,Bolivien,Bosnien,Botswana,Brasilien,Britische Jungferninseln,Brunei,Bulgarien,Burkina Faso,Burundi,Cayman Islands,Chile,China,Costa Rica,Curaçao,Dänemark,Dominica,Dominikanische Republik,DR Kongo,Dschibuti,Ecuador,El Salvador,Elfenbeinküste,Eritrea,Estland,Eswatini,Falkland Inseln,Färöer Inseln,Fiji,Finnland,Frankreich,Französisch-Polynesien,Gabun,Gambia,Georgien,Ghana,Gibraltar,Grenada,Griechenland,Grönland,Großbritannien,Guam,Guatemala,Guernsey,Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Irland,Island,Isle of Man,Israel,Italien,Jamaika,Japan,Jemen,Jersey,Jordanien,Kambodscha,Kamerun,Kanada,Kap Verde,Kasachstan,Katar,Kenia,Kirgisistan,Kolumbien,Komoren,Kongo,Kosovo,Kroatien,Kuba,Kuwait,Laos,Lesotho,Lettland,Libanon,Liberia,Libyen,Liechtenstein,Litauen,Luxemburg,Madagaskar,Malawi,Malaysia,Malediven,Mali,Malta,Marokko,Marshallinseln,Mauretanien,Mauritius,Mexiko,Moldawien,Monaco,Mongolei,Montenegro,Montserrat,Mosambik,Myanmar,Namibia,Nepal,Neu-Kaledonien,Neuseeland,Nicaragua,Niederlande,Niger,Nigeria,Nördliche Marianen,Nordmazedonien,Norwegen,Oman,Österreich,Osttimor,Pakistan,Palästina,Panama,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Puerto Rico,Ruanda,Rumänien,Russland,Saint Lucia,Salomon-Inseln,Sambia,San Marino,São Tomé und Príncipe,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Seychellen,Sierra Leone,Simbabwe,Singapur,Slowakei,Slowenien,Somalia,Spanien,Sri Lanka,St. Kitts und Nevis,St. Martin,St. Vincent Grenadines,Südafrika,Sudan,Südkorea,Südsudan,Surinam,Syrien,Tadschikistan,Taiwan,Tansania,Thailand,Togo,Trinidad Tobago,Tschad,Tschechien,Tunesien,Türkei,Turks-und Caicosinseln,Uganda,Ukraine,Ungarn,Uruguay,US Jungferninseln,Usbekistan,Vanuatu,Vatikan,Venezuela,Vereinigte Arabische Emirate,Vietnam,Westsahara,Zentralafrikanische Republik,Zypern
2020-07-15,3,132,3,7,22,8,8,1,0,4,0,51,108,1,37,1,6,3,229,13,2,13,8,2,2,3,1,81,47,4,122,0,0,22,0,1,3,97,0,59,1,3,0,73,1,10,36,31,8,0,2,33,0,0,1,0,5,0,13,0,1,10,3,0,3,0,6,6,35,0,3,6,3,4,38,14,5,43,20,3,1,0,119,2,1,2,1,4,0,0,1,6,51,67,127,5,54,70,0,12,79,14,0,117,0,7,2,8,2,6,0,1,74,7,3,0,57,0,0,5,0,13,0,36,39,3,1,99,20,1,0,13,4,0,0,5,3,0,2,9,52,1,212,7,0,8,53,184,0,8,76,9,5,26,48,2,20,31,0,0,2,3,4,60,21,8,4,33,19,1,2,26,3,6,0,11,3,2,0,5,141,1,1,0,32,0,4,0,0,0,1,0,0,6,1,9,60,0,12,1,1,91,10,0,0,8,30,0,42,6,2
2020-07-16,3,135,4,7,23,8,9,1,0,1,0,52,109,1,37,1,6,3,221,13,2,13,9,2,1,2,1,80,47,4,120,0,0,22,0,1,3,96,0,62,1,3,0,75,0,10,35,32,7,0,1,31,0,0,1,0,6,0,12,0,1,9,3,0,3,0,6,3,38,0,5,6,4,4,42,15,4,42,20,3,1,0,131,2,0,2,1,4,0,0,1,6,54,66,121,5,57,73,1,10,75,15,0,116,0,8,2,9,3,6,0,1,66,8,4,0,59,0,0,4,0,9,0,37,39,3,1,100,20,1,0,15,3,0,0,5,3,0,2,9,54,1,222,7,0,8,52,188,0,9,76,8,6,25,50,2,21,31,0,0,2,0,6,59,18,8,4,32,9,1,1,27,2,6,0,12,3,2,0,5,148,1,1,0,32,1,4,0,0,0,1,0,0,6,1,9,45,0,12,1,1,100,11,0,0,8,29,0,42,5,2
2020-07-17,3,139,3,6,23,8,29,1,0,1,0,54,105,3,37,1,7,4,217,13,2,13,10,2,2,5,1,87,48,9,121,0,0,21,0,1,3,92,0,61,1,4,0,74,0,4,37,33,7,1,0,30,0,0,1,0,6,0,12,1,1,9,0,0,2,0,6,2,36,0,3,7,4,4,46,15,4,42,20,3,1,0,132,2,0,2,1,6,0,0,5,7,62,65,118,5,58,78,2,10,63,15,0,115,0,6,1,9,2,6,0,2,66,9,4,0,65,0,0,4,0,8,0,38,40,3,1,96,20,1,0,17,3,0,0,5,3,0,2,10,50,1,218,7,0,8,56,192,0,10,77,9,6,24,57,2,22,31,1,0,2,0,7,58,18,8,4,34,6,1,3,29,2,6,0,14,2,2,2,5,147,1,1,1,39,1,4,0,0,0,1,0,0,7,1,8,45,0,12,1,1,105,11,0,0,9,26,0,42,4,2
2020-07-18,4,141,2,6,22,9,33,1,0,2,0,54,104,3,36,2,7,5,209,13,2,12,11,1,3,3,1,92,46,9,116,0,0,21,0,1,3,91,0,62,1,4,0,76,0,5,38,32,6,1,1,32,0,0,1,0,6,0,17,1,1,9,0,0,2,0,6,2,35,0,4,7,3,3,48,16,4,40,20,3,1,0,131,2,1,2,1,6,0,0,5,7,70,66,115,5,229,82,2,11,65,15,0,110,0,8,2,9,2,5,3,2,83,9,4,0,56,0,0,4,0,7,0,38,39,3,2,87,0,1,0,16,3,0,0,5,4,0,2,10,48,1,213,8,0,7,57,192,0,10,80,9,6,23,62,2,23,31,1,0,5,0,7,57,17,8,4,34,0,1,3,32,2,6,0,14,1,0,2,8,148,1,1,1,37,1,4,0,0,0,0,0,0,6,1,8,21,0,12,1,2,111,11,0,0,8,24,0,42,3,2
2020-07-19,4,141,2,6,22,9,33,1,0,2,0,56,98,3,36,2,7,7,215,13,0,13,12,1,2,5,1,95,44,9,111,0,0,21,0,1,3,89,0,66,1,4,0,78,0,5,36,33,6,1,1,36,0,0,1,1,6,0,17,1,1,9,0,0,2,0,6,2,54,0,4,4,5,3,53,17,4,38,20,3,1,0,140,2,1,2,1,6,0,0,5,6,77,65,112,6,248,90,1,11,50,14,0,115,0,8,1,9,2,6,3,2,92,8,3,0,50,0,0,4,0,7,0,39,39,0,2,80,0,1,0,21,3,0,0,5,4,0,2,7,50,1,217,8,0,7,58,187,0,11,82,10,6,21,65,2,24,31,1,0,6,0,7,55,16,8,4,35,0,1,3,32,2,5,0,14,1,0,2,14,148,1,1,1,45,1,4,0,0,0,1,0,0,7,1,8,24,0,12,1,2,111,12,0,0,8,23,0,42,4,3
2020-07-20,4,142,3,6,22,9,33,1,0,2,0,56,96,8,35,2,8,11,212,13,1,12,12,1,2,5,1,99,48,5,111,0,0,21,0,1,3,84,0,70,2,4,0,78,0,4,35,34,5,1,1,38,0,6,0,1,6,0,17,1,1,10,0,0,2,0,6,4,53,0,3,4,5,3,59,18,4,38,20,3,2,0,136,2,1,3,0,6,0,0,4,7,63,64,108,6,250,93,2,10,45,16,0,102,0,6,1,8,2,6,5,2,91,8,3,0,44,0,0,4,0,17,0,39,40,0,2,88,0,1,0,19,3,0,0,5,4,0,2,7,49,1,214,8,0,6,61,185,0,11,84,10,6,21,76,2,25,30,1,0,6,0,8,54,16,8,4,36,0,1,4,34,1,5,0,19,1,0,2,14,150,1,1,1,50,1,3,0,0,0,1,0,0,7,1,8,24,0,12,1,2,111,11,0,0,9,21,0,42,4,2
2020-07-21,4,142,3,5,21,9,34,1,0,2,0,59,93,9,33,2,8,16,211,13,1,12,14,1,2,5,1,102,49,5,111,0,0,22,0,0,3,81,0,69,1,4,0,79,0,4,35,35,6,1,1,38,0,6,0,1,7,0,19,2,1,11,0,0,2,0,7,9,53,0,4,6,5,3,62,18,4,38,20,3,2,0,130,2,2,3,0,2,0,0,4,8,63,63,107,7,260,99,2,14,42,15,0,101,0,6,1,7,2,7,5,3,106,8,3,0,38,0,0,4,0,13,0,39,41,0,1,66,0,1,0,19,3,0,0,5,5,0,2,9,51,1,205,9,0,6,62,171,0,11,85,11,6,19,84,2,27,30,1,0,8,0,7,53,15,8,5,38,8,1,5,30,1,5,0,20,0,0,2,14,147,2,1,1,51,1,3,0,0,0,1,0,0,8,1,8,24,0,12,1,2,87,11,0,0,9,20,0,1,5,2
2020-07-22,4,143,3,5,22,9,30,1,0,2,0,61,91,10,31,2,9,20,197,13,1,11,13,1,2,5,1,100,49,5,110,0,0,23,0,1,0,80,0,66,1,4,0,79,0,5,38,35,6,1,1,40,0,6,0,1,7,0,19,2,1,13,0,0,2,0,7,10,53,0,4,3,4,3,64,19,4,39,20,3,1,0,137,2,2,3,0,2,-1,0,4,9,59,63,102,6,271,102,2,12,42,15,0,101,0,5,1,8,2,8,5,3,109,8,3,0,46,0,1,5,0,11,0,39,43,6,1,64,0,1,0,20,3,0,0,4,5,0,2,3,52,1,207,9,0,5,64,166,0,11,87,12,6,18,96,2,29,30,1,0,6,0,7,53,15,8,5,38,14,1,5,31,2,6,0,21,0,0,2,14,143,2,1,1,57,1,3,0,0,0,1,0,0,9,1,8,26,0,12,1,3,98,12,0,0,10,20,0,0,4,2
2020-07-23,4,143,2,5,21,10,35,1,0,2,0,65,88,10,29,3,10,26,187,12,1,11,16,1,2,5,1,104,52,5,124,0,0,24,0,1,0,80,0,67,1,4,0,78,1,5,40,36,4,1,1,39,0,6,0,1,8,0,21,3,2,14,6,0,2,0,7,11,52,0,4,3,5,2,62,20,4,41,20,3,1,0,133,3,2,3,0,2,-1,0,5,9,58,63,102,7,278,106,2,9,58,14,0,102,0,5,1,8,1,9,5,3,130,9,4,0,51,0,1,5,0,11,0,39,43,9,1,57,0,1,0,18,3,0,0,4,6,0,2,3,49,1,207,10,0,5,63,157,0,11,89,12,6,17,91,2,31,29,1,0,7,0,5,52,15,9,5,39,14,1,6,32,2,7,1,24,0,0,7,14,143,1,1,1,56,1,3,0,0,0,1,1,0,10,1,8,37,0,12,1,3,83,11,0,0,8,19,0,0,4,2
2020-07-24,5,139,2,5,21,10,16,1,0,2,0,69,88,8,28,3,10,39,177,12,1,11,18,2,2,2,1,96,54,7,130,0,0,24,0,0,0,79,0,71,1,5,0,83,1,4,39,37,6,0,1,41,0,6,0,1,8,0,21,4,2,14,12,0,2,0,7,14,53,0,4,1,5,2,62,21,4,41,20,3,1,0,140,3,2,4,0,0,-1,0,2,9,54,62,99,7,283,106,1,13,68,15,0,100,0,5,1,10,1,10,5,2,135,8,4,0,38,0,1,5,0,13,0,39,46,12,1,103,0,1,0,20,3,0,0,4,6,0,2,2,51,1,202,10,0,5,66,152,0,11,91,12,7,16,99,2,32,29,1,0,7,0,4,50,14,8,5,39,14,1,5,34,3,7,1,26,0,0,12,15,143,2,1,1,54,1,3,0,0,0,1,1,0,11,1,8,47,0,12,1,4,70,11,0,0,10,19,0,0,5,2
2020-07-25,5,141,2,5,23,10,12,1,0,6,0,74,86,9,27,3,9,48,182,12,1,11,20,2,1,2,1,90,47,7,141,0,0,24,0,0,0,78,0,73,2,5,0,83,1,4,38,40,6,0,1,40,0,6,0,1,9,0,31,6,2,15,12,0,2,0,7,13,54,0,3,1,5,3,60,22,5,42,21,2,2,0,141,3,2,4,0,1,-1,0,2,9,51,62,97,8,108,102,1,8,67,14,0,105,0,2,1,10,1,11,3,3,126,8,3,0,39,0,2,6,0,14,0,39,49,15,0,153,0,1,0,22,3,0,0,4,7,0,2,2,49,1,193,9,0,5,68,155,0,11,94,12,7,16,97,2,34,29,1,0,6,0,55,49,14,9,5,39,14,1,6,33,3,7,0,26,0,0,35,13,144,2,1,1,62,1,3,0,0,0,1,0,0,13,1,8,47,0,13,1,4,66,11,0,0,11,19,0,0,4,2
2020-07-26,5,142,2,4,22,10,22,1,0,6,0,76,82,10,25,3,10,48,167,12,1,11,21,2,1,0,1,88,48,7,151,0,0,24,0,0,0,78,0,80,2,5,0,87,1,4,38,42,6,0,1,36,0,6,0,1,9,0,31,8,3,16,15,0,2,0,7,13,37,0,3,1,4,2,58,23,5,44,21,2,1,0,133,3,2,4,0,1,-1,0,2,10,44,61,96,7,98,100,1,8,72,14,0,105,0,3,1,12,1,11,3,3,127,7,3,0,61,0,5,7,0,14,0,39,50,15,0,145,20,1,0,19,3,0,0,4,7,0,2,5,45,1,188,9,0,4,65,155,0,10,93,12,8,15,105,2,36,28,1,0,8,0,55,48,14,9,5,40,14,1,7,38,3,6,0,26,0,0,35,7,142,1,1,1,65,1,3,0,0,0,1,1,0,13,1,8,58,0,13,1,4,53,12,0,0,10,19,0,0,2,2
2020-07-27,5,140,2,4,24,10,22,1,0,6,0,89,81,6,25,4,10,49,165,12,2,11,22,2,1,2,1,86,49,7,152,0,0,24,0,0,0,78,0,82,1,5,0,94,0,4,38,43,6,0,1,36,0,0,0,1,9,0,31,8,3,17,15,0,2,0,7,16,36,0,4,1,4,2,56,23,5,45,21,2,2,0,137,3,2,4,0,1,0,0,2,10,48,61,94,8,96,103,1,8,66,12,0,109,0,4,1,13,1,10,0,3,129,8,3,0,63,0,5,8,0,7,0,38,51,15,0,128,20,1,0,21,3,0,0,4,7,0,2,5,46,1,188,10,0,4,62,161,1,10,96,12,8,15,105,2,38,28,1,0,8,0,54,47,13,10,5,41,14,1,6,42,4,7,0,30,0,0,35,2,139,1,1,1,71,1,3,0,0,0,1,1,0,13,1,8,47,0,14,1,4,61,12,0,0,13,20,0,0,2,2
2020-07-28,5,140,2,4,25,10,30,1,0,10,0,80,80,4,25,4,11,53,155,12,1,11,23,2,1,2,1,94,58,9,153,0,0,24,0,0,0,79,0,85,1,5,0,95,0,4,38,44,5,0,1,43,0,47,0,1,9,0,35,9,3,17,15,0,2,0,7,13,34,0,4,0,7,2,53,24,4,46,21,3,4,0,150,3,1,3,0,3,0,0,2,9,47,60,90,8,87,105,1,6,85,13,1,110,0,7,1,14,1,13,0,3,117,9,4,0,76,0,6,9,0,5,0,38,50,15,0,166,20,1,0,20,3,0,0,4,7,0,2,3,46,2,174,10,0,4,59,165,0,11,99,12,8,15,102,2,40,28,1,0,7,0,55,45,12,10,5,41,6,1,7,48,4,6,0,31,0,0,83,2,135,1,1,1,69,1,3,0,0,0,1,1,0,13,1,8,47,0,14,1,4,54,12,0,0,13,20,0,0,1,3
2020-07-29,5,137,2,4,25,10,30,1,0,10,0,82,76,2,26,4,11,65,159,11,1,11,28,1,1,5,1,87,60,9,153,0,0,23,0,0,0,80,0,90,1,5,0,92,0,4,35,44,5,0,1,44,0,60,0,1,10,0,35,9,3,18,18,0,2,2,6,13,27,0,4,0,7,2,52,25,5,46,21,3,5,0,147,3,2,4,0,4,1,0,2,9,45,60,87,8,82,112,0,6,99,12,1,112,0,7,1,15,1,11,0,3,106,9,3,0,87,0,8,10,0,5,0,37,51,12,0,165,20,1,0,22,4,0,0,4,8,0,2,3,44,2,161,10,0,4,61,166,0,12,101,12,8,15,99,2,41,28,1,0,9,0,56,44,13,10,5,42,0,1,7,48,3,6,0,32,0,0,99,2,133,1,1,1,65,1,3,0,0,0,1,1,0,14,1,8,45,0,15,1,4,62,12,0,0,13,21,0,0,1,3
2020-07-30,6,139,1,4,26,10,38,1,0,15,0,83,69,2,26,4,11,68,163,12,1,11,29,1,1,5,1,82,50,12,154,0,0,22,0,1,0,80,0,88,1,5,0,94,0,5,34,44,5,0,1,53,0,60,0,1,10,0,35,8,2,18,12,1,2,2,6,13,37,0,3,0,6,2,50,25,5,47,21,3,6,0,146,3,1,4,0,4,1,0,3,9,40,59,81,8,76,114,5,6,87,11,1,112,0,10,1,16,1,12,3,3,111,8,3,0,87,0,10,12,0,7,0,37,53,15,0,173,20,1,0,23,4,0,0,4,8,0,2,7,46,2,141,10,0,4,64,173,0,12,105,12,9,14,103,2,42,27,1,0,9,0,56,42,13,11,5,41,0,1,6,48,3,5,0,33,0,0,94,2,130,1,1,1,74,1,3,0,0,0,1,1,0,14,1,8,34,0,15,1,3,47,13,0,0,13,22,0,0,1,5
2020-07-31,6,140,2,3,26,10,43,1,0,15,0,83,65,3,26,5,12,60,168,12,1,10,31,0,1,5,1,87,60,5,153,0,0,22,0,0,0,78,0,82,1,6,0,96,0,5,36,44,4,1,2,48,0,60,0,1,11,0,35,10,1,16,9,1,3,2,6,11,38,0,3,1,6,2,46,26,5,48,21,4,9,0,146,3,2,5,0,4,1,0,2,8,33,57,78,8,71,118,4,6,91,11,1,111,0,12,1,16,1,13,5,4,108,9,3,0,116,0,11,14,0,5,0,37,46,12,0,131,20,1,0,21,5,0,0,4,9,0,2,7,46,2,131,10,0,4,59,174,0,16,112,14,9,14,106,2,43,27,1,0,11,0,56,40,14,12,5,40,0,1,7,47,3,5,0,34,0,0,104,0,127,1,1,1,72,1,3,0,0,0,1,2,0,14,1,8,37,0,16,1,3,47,14,0,0,15,26,0,0,0,4
2020-08-01,6,137,2,3,25,10,47,1,0,9,0,83,62,3,26,5,13,66,154,12,1,10,32,0,1,5,1,90,60,5,151,0,0,22,0,0,0,76,0,82,0,6,0,98,0,4,36,44,3,1,3,50,0,70,0,1,11,0,17,12,1,15,9,1,3,2,6,13,37,0,3,1,8,1,50,26,5,51,21,4,12,0,135,3,1,4,0,3,0,0,2,8,42,55,73,8,74,123,5,6,92,10,1,103,0,12,1,17,1,12,5,3,104,8,3,0,127,0,14,15,0,5,0,36,56,9,0,87,20,1,0,20,5,0,0,4,10,0,2,7,46,2,108,10,0,3,56,171,0,16,119,16,10,13,96,2,44,27,1,0,12,0,5,38,14,12,5,39,0,1,6,49,3,5,0,34,0,0,80,2,122,1,0,1,69,1,3,0,0,0,1,2,0,14,1,8,39,0,16,1,3,52,14,0,0,15,23,0,0,0,8
2020-08-02,6,134,1,3,27,10,37,1,0,9,129,84,59,2,25,5,13,70,149,11,5,10,33,2,1,5,1,91,64,5,148,0,0,22,0,0,0,74,0,71,0,6,0,98,0,4,36,44,2,0,3,49,0,70,0,1,11,0,25,9,1,17,9,1,4,2,6,13,37,0,3,1,9,2,44,27,5,49,22,5,14,0,136,3,2,5,0,3,0,0,2,8,40,81,66,9,61,130,5,6,91,11,1,98,0,13,2,17,1,16,5,3,82,9,4,0,131,0,14,15,0,5,0,35,57,9,0,101,0,1,0,22,6,0,0,4,12,0,2,9,47,2,86,10,0,2,55,177,1,16,130,18,10,13,114,2,43,27,1,0,11,0,6,36,15,14,4,38,0,1,8,45,4,5,0,34,0,0,80,3,118,1,0,1,65,1,3,0,0,0,1,2,0,14,1,8,45,0,16,1,3,66,15,0,0,18,22,0,0,0,8
2020-08-03,6,132,1,2,26,10,37,1,0,9,129,76,58,3,24,4,14,79,147,11,8,10,33,2,0,3,1,93,62,5,149,3,0,22,0,0,0,74,0,74,0,6,0,87,0,11,34,44,2,0,3,49,0,70,0,1,11,0,25,9,1,13,9,1,4,2,7,13,36,0,3,1,13,1,40,27,5,49,22,6,17,0,130,3,2,6,0,3,0,0,2,8,44,84,64,8,60,136,5,6,105,10,1,98,0,13,1,17,1,17,5,4,69,8,3,0,162,0,17,14,0,3,0,35,58,9,0,111,0,1,0,21,6,0,0,4,12,0,2,10,47,2,63,9,0,3,53,169,1,17,136,21,10,13,111,2,43,26,1,0,10,0,5,35,15,13,4,35,0,1,10,42,3,5,0,39,0,0,123,3,113,1,0,2,71,1,3,0,0,0,1,3,0,14,1,8,45,0,17,1,3,57,15,0,0,17,21,0,0,0,11
2020-08-04,6,129,1,2,26,9,39,1,0,6,129,88,50,5,22,4,13,76,143,10,8,10,35,2,0,5,1,87,54,3,146,3,0,19,0,0,0,72,0,71,0,8,0,83,0,19,34,44,2,0,3,45,0,23,0,1,12,0,21,7,1,14,9,1,5,2,8,16,37,0,2,1,11,2,42,27,5,49,22,6,17,0,123,3,2,8,0,5,0,0,2,6,46,83,61,9,58,141,5,6,91,10,1,93,0,10,1,17,1,18,5,4,88,7,3,0,174,0,19,15,0,3,0,34,58,12,0,66,0,1,0,23,7,0,0,4,13,0,1,10,45,3,42,9,0,2,52,165,1,17,133,22,11,12,114,2,42,26,1,0,11,0,4,33,16,13,4,33,0,1,9,38,3,5,0,47,0,0,85,3,110,1,0,1,71,1,3,0,0,0,1,2,0,14,1,8,45,0,17,1,3,72,15,0,0,15,20,0,0,0,11
2020-08-05,7,127,1,2,26,9,42,1,0,6,129,88,46,12,20,4,14,69,135,9,8,9,36,6,1,2,1,96,63,3,151,3,0,18,0,0,0,69,0,69,0,9,0,89,0,18,33,44,2,0,4,39,0,14,0,1,13,0,21,15,1,11,9,1,5,0,8,23,42,0,3,4,13,1,39,28,5,49,22,7,17,0,118,3,2,8,0,7,0,0,4,7,50,90,59,9,55,134,6,6,90,10,1,86,0,10,2,15,1,18,5,4,88,7,3,0,177,0,21,16,0,5,0,33,57,15,0,66,0,1,0,22,7,0,0,4,15,0,1,10,40,4,25,9,0,2,54,170,1,17,138,27,11,12,119,1,42,26,1,0,9,0,4,31,17,13,4,32,12,1,10,37,3,4,0,49,0,0,83,3,105,1,0,1,81,1,3,0,0,0,1,3,0,14,1,8,45,0,17,1,2,75,16,0,0,17,18,0,0,0,13
2020-08-06,7,121,1,2,27,9,28,1,0,1,129,90,47,49,19,4,15,69,134,9,8,9,36,10,1,2,1,101,72,0,145,3,0,18,0,0,0,69,0,72,1,9,0,88,0,26,33,44,2,0,5,31,0,43,0,2,13,0,20,20,1,13,9,0,6,0,9,26,34,0,3,4,14,1,43,28,5,49,22,7,18,0,115,3,2,8,0,8,0,0,2,7,57,96,58,9,54,138,1,6,92,9,1,84,0,7,2,18,1,18,3,4,77,7,3,0,193,0,23,17,0,3,0,33,56,18,0,63,0,1,0,22,7,0,0,4,16,0,1,7,34,4,35,8,0,2,51,164,1,17,144,28,12,12,122,1,43,26,1,0,10,32,5,30,18,13,4,31,12,1,10,47,3,4,0,52,0,0,92,4,100,1,0,1,76,1,3,0,0,0,1,3,0,13,1,9,79,0,18,1,2,111,16,0,0,20,17,0,0,0,13
2020-08-07,7,118,1,1,29,9,29,1,0,1,129,93,43,135,17,4,14,65,130,9,8,9,37,17,1,2,1,97,59,5,143,3,0,19,0,0,0,69,0,75,1,10,0,80,0,26,35,45,2,0,6,34,0,43,0,2,14,0,20,23,1,16,9,0,7,0,9,33,31,0,3,3,18,2,44,28,5,49,22,7,17,0,114,3,3,8,0,9,0,0,2,7,66,102,58,9,52,142,2,5,88,8,2,84,0,6,2,20,1,18,0,4,74,7,3,0,181,0,31,18,0,2,0,32,66,21,0,65,0,1,0,24,8,0,0,4,17,0,1,9,32,4,31,8,0,2,52,170,1,17,147,28,12,12,115,1,43,26,0,0,9,32,4,29,19,13,4,30,12,1,9,47,4,4,0,55,0,0,113,4,96,1,0,1,77,1,3,0,0,0,1,3,0,13,1,9,97,0,18,1,2,131,16,0,0,19,14,0,0,0,14
2020-08-08,7,115,1,1,31,9,39,1,0,1,129,96,35,259,15,3,13,66,142,9,10,9,38,25,1,2,1,96,68,5,142,3,0,19,0,0,0,69,0,84,1,11,0,75,0,26,38,45,2,0,5,34,0,136,0,2,15,0,26,25,1,15,9,0,7,0,9,32,31,0,4,3,16,2,41,29,5,49,22,8,19,0,118,4,4,9,0,9,0,0,2,7,60,106,60,9,51,142,2,5,86,8,2,90,0,6,3,20,1,27,0,4,68,7,3,0,184,0,35,17,0,2,0,32,56,27,0,70,0,1,0,27,9,0,0,4,19,0,1,9,39,5,38,8,0,2,55,172,1,17,151,27,12,12,133,1,43,25,0,0,9,32,3,29,20,13,4,30,12,1,9,45,4,3,0,55,0,0,116,2,89,0,0,1,85,2,3,0,0,0,1,4,0,14,1,9,165,0,19,1,2,117,16,0,0,20,16,0,0,1,12
2020-08-09,7,115,1,1,31,9,41,1,0,1,0,99,38,365,13,4,14,72,149,9,6,8,38,25,1,2,1,89,67,5,144,3,0,22,0,0,0,71,0,77,1,11,0,69,0,26,42,45,2,0,6,37,0,136,0,2,15,0,18,25,1,12,27,0,8,0,9,32,30,0,4,4,16,1,44,29,5,53,22,11,17,0,120,4,4,8,0,9,1,0,2,7,65,81,61,9,50,140,2,5,84,8,2,89,0,2,3,22,1,22,0,5,68,6,2,0,179,0,43,19,0,4,0,32,58,30,0,63,0,1,0,23,9,0,0,4,19,0,1,5,42,5,44,8,0,3,57,171,1,17,150,27,13,12,121,1,44,25,0,0,9,32,2,29,19,11,5,28,12,1,6,42,4,4,0,55,0,0,144,1,85,1,1,1,94,2,3,0,0,0,1,7,0,14,1,9,217,0,20,1,2,120,16,0,0,17,16,0,0,1,12
2020-08-10,8,115,1,1,31,9,41,1,0,1,0,101,44,415,11,4,13,64,151,10,3,8,38,25,1,3,1,86,67,5,143,0,0,21,0,0,0,70,0,85,1,11,0,70,0,19,46,46,2,0,6,40,0,136,0,2,15,0,18,31,2,13,27,0,9,0,9,30,30,0,4,4,12,1,44,30,5,53,21,11,14,0,117,4,4,8,0,9,0,0,3,7,57,76,65,8,48,139,2,5,81,8,3,90,0,1,2,24,1,23,0,5,68,6,2,0,165,0,45,21,0,4,0,32,57,30,0,58,0,1,0,26,9,0,0,4,20,0,1,3,39,5,49,8,0,2,58,166,1,18,151,25,13,12,126,1,44,25,0,0,10,32,2,29,20,12,5,27,12,1,5,39,5,3,0,55,0,0,101,2,83,0,0,0,93,2,3,0,0,0,1,7,0,15,1,10,262,0,22,2,2,120,15,0,0,20,16,0,0,1,11
2020-08-11,8,116,1,1,32,9,34,2,0,0,0,100,45,476,10,4,12,68,156,11,4,8,39,31,1,3,1,85,67,11,146,0,0,22,0,0,0,72,0,89,2,14,0,69,0,11,44,47,2,0,6,41,0,181,0,2,17,0,17,31,2,11,27,0,9,0,9,35,31,0,4,4,12,1,42,30,5,55,20,11,13,0,121,4,4,7,0,7,0,0,3,8,55,72,69,8,45,139,2,2,76,9,3,97,0,3,2,26,1,22,0,5,57,6,2,0,163,0,48,22,0,4,0,32,58,27,0,63,0,1,0,28,9,0,0,4,22,0,1,5,40,7,53,9,0,2,62,163,1,21,154,28,13,12,137,0,44,25,0,0,9,32,2,29,20,13,6,26,12,1,5,39,4,4,0,51,0,0,92,2,80,1,0,0,103,2,3,0,0,0,1,7,0,14,1,10,262,0,23,2,2,103,15,0,0,20,16,0,0,1,11
2020-08-12,8,112,1,1,32,9,32,2,0,0,0,105,44,550,8,4,12,70,163,12,4,8,38,35,1,3,1,87,56,11,146,0,0,22,0,0,0,72,0,93,2,15,0,63,0,10,44,47,2,0,6,48,0,199,0,3,18,25,17,29,2,12,36,0,10,0,10,36,32,0,4,1,9,1,42,31,5,57,20,11,14,0,121,5,4,7,0,4,1,0,2,7,53,68,74,8,41,150,1,4,73,10,3,102,0,3,3,30,1,28,0,5,53,5,2,0,146,0,53,22,0,4,0,31,60,24,0,62,0,1,0,30,10,0,0,3,23,0,1,5,40,7,58,9,0,2,60,166,1,24,153,25,13,12,139,1,44,25,0,0,9,32,3,29,21,13,6,25,1,1,4,35,5,4,0,51,0,0,149,2,76,1,1,0,99,3,3,0,0,0,1,7,0,14,1,10,283,0,23,2,2,168,15,0,0,23,17,0,0,1,11
