date,Afghanistan (gestorben),Afghanistan (positiv),Ägypten (gestorben),Ägypten (positiv),Albanien (gestorben),Albanien (positiv),Algerien (gestorben),Algerien (positiv),Andorra (gestorben),Andorra (positiv),Angola (gestorben),Angola (positiv),Antigua.und.Barbuda (gestorben),Antigua.und.Barbuda (positiv),Äquatorialguinea (gestorben),Äquatorialguinea (positiv),Argentinien (gestorben),Argentinien (positiv),Armenien (gestorben),Armenien (positiv),Aserbaidschan (gestorben),Aserbaidschan (positiv),Äthiopien (gestorben),Äthiopien (positiv),Australien (gestorben),Australien (positiv),Bahamas (gestorben),Bahamas (positiv),Bahrain (gestorben),Bahrain (positiv),Bangladesch (gestorben),Bangladesch (positiv),Barbados (gestorben),Barbados (positiv),Belarus (gestorben),Belarus (positiv),Belgien (gestorben),Belgien (positiv),Belize (gestorben),Belize (positiv),Benin (gestorben),Benin (positiv),Bhutan (gestorben),Bhutan (positiv),Bolivien (gestorben),Bolivien (positiv),Bosnien.und.Herzegowina (gestorben),Bosnien.und.Herzegowina (positiv),Botswana (gestorben),Botswana (positiv),Brasilien (gestorben),Brasilien (positiv),Brunei (gestorben),Brunei (positiv),Bulgarien (gestorben),Bulgarien (positiv),Burkina.Faso (gestorben),Burkina.Faso (positiv),Burundi (gestorben),Burundi (positiv),Chile (gestorben),Chile (positiv),China (gestorben),China (positiv),Costa.Rica (gestorben),Costa.Rica (positiv),Dänemark (gestorben),Dänemark (positiv),Deutschland (gestorben),Deutschland (positiv),Dominica (gestorben),Dominica (positiv),Dominikanische.Republik (gestorben),Dominikanische.Republik (positiv),DR.Kongo (gestorben),DR.Kongo (positiv),Dschibuti (gestorben),Dschibuti (positiv),Ecuador (gestorben),Ecuador (positiv),El.Salvador (gestorben),El.Salvador (positiv),Elfenbeinküste (gestorben),Elfenbeinküste (positiv),Eritrea (gestorben),Eritrea (positiv),Estland (gestorben),Estland (positiv),Eswatini (gestorben),Eswatini (positiv),Fiji (gestorben),Fiji (positiv),Finnland (gestorben),Finnland (positiv),Frankreich (gestorben),Frankreich (positiv),Gabun (gestorben),Gabun (positiv),Gambia (gestorben),Gambia (positiv),Georgien (gestorben),Georgien (positiv),Ghana (gestorben),Ghana (positiv),Grenada (gestorben),Grenada (positiv),Griechenland (gestorben),Griechenland (positiv),Großbritannien (gestorben),Großbritannien (positiv),Guatemala (gestorben),Guatemala (positiv),Guinea (gestorben),Guinea (positiv),Guinea.Bissau (gestorben),Guinea.Bissau (positiv),Guyana (gestorben),Guyana (positiv),Haiti (gestorben),Haiti (positiv),Honduras (gestorben),Honduras (positiv),Indien (gestorben),Indien (positiv),Indonesien (gestorben),Indonesien (positiv),Irak (gestorben),Irak (positiv),Iran (gestorben),Iran (positiv),Irland (gestorben),Irland (positiv),Island (gestorben),Island (positiv),Israel (gestorben),Israel (positiv),Italien (gestorben),Italien (positiv),Jamaika (gestorben),Jamaika (positiv),Japan (gestorben),Japan (positiv),Jemen (gestorben),Jemen (positiv),Jordanien (gestorben),Jordanien (positiv),Kambodscha (gestorben),Kambodscha (positiv),Kamerun (gestorben),Kamerun (positiv),Kanada (gestorben),Kanada (positiv),Kap.Verde (gestorben),Kap.Verde (positiv),Kasachstan (gestorben),Kasachstan (positiv),Katar (gestorben),Katar (positiv),Kenia (gestorben),Kenia (positiv),Kirgisistan (gestorben),Kirgisistan (positiv),Kiribati (gestorben),Kiribati (positiv),Kolumbien (gestorben),Kolumbien (positiv),Komoren (gestorben),Komoren (positiv),Kongo (gestorben),Kongo (positiv),Kosovo (gestorben),Kosovo (positiv),Kroatien (gestorben),Kroatien (positiv),Kuba (gestorben),Kuba (positiv),Kuwait (gestorben),Kuwait (positiv),Laos (gestorben),Laos (positiv),Lesotho (gestorben),Lesotho (positiv),Lettland (gestorben),Lettland (positiv),Libanon (gestorben),Libanon (positiv),Liberia (gestorben),Liberia (positiv),Libyen (gestorben),Libyen (positiv),Liechtenstein (gestorben),Liechtenstein (positiv),Litauen (gestorben),Litauen (positiv),Luxemburg (gestorben),Luxemburg (positiv),Madagaskar (gestorben),Madagaskar (positiv),Malawi (gestorben),Malawi (positiv),Malaysia (gestorben),Malaysia (positiv),Malediven (gestorben),Malediven (positiv),Mali (gestorben),Mali (positiv),Malta (gestorben),Malta (positiv),Marokko (gestorben),Marokko (positiv),Marshallinseln (gestorben),Marshallinseln (positiv),Mauretanien (gestorben),Mauretanien (positiv),Mauritius (gestorben),Mauritius (positiv),Mexiko (gestorben),Mexiko (positiv),Mikronesien (gestorben),Mikronesien (positiv),Moldawien (gestorben),Moldawien (positiv),Monaco (gestorben),Monaco (positiv),Mongolei (gestorben),Mongolei (positiv),Montenegro (gestorben),Montenegro (positiv),Mosambik (gestorben),Mosambik (positiv),Myanmar (gestorben),Myanmar (positiv),Namibia (gestorben),Namibia (positiv),Nepal (gestorben),Nepal (positiv),Neuseeland (gestorben),Neuseeland (positiv),Nicaragua (gestorben),Nicaragua (positiv),Niederlande (gestorben),Niederlande (positiv),Niger (gestorben),Niger (positiv),Nigeria (gestorben),Nigeria (positiv),Nordmazedonien (gestorben),Nordmazedonien (positiv),Norwegen (gestorben),Norwegen (positiv),Oman (gestorben),Oman (positiv),Österreich (gestorben),Österreich (positiv),Osttimor (gestorben),Osttimor (positiv),Pakistan (gestorben),Pakistan (positiv),Palästina (gestorben),Palästina (positiv),Palau (gestorben),Palau (positiv),Panama (gestorben),Panama (positiv),Papua.Neuguinea (gestorben),Papua.Neuguinea (positiv),Paraguay (gestorben),Paraguay (positiv),Peru (gestorben),Peru (positiv),Philippinen (gestorben),Philippinen (positiv),Polen (gestorben),Polen (positiv),Portugal (gestorben),Portugal (positiv),Ruanda (gestorben),Ruanda (positiv),Rumänien (gestorben),Rumänien (positiv),Russland (gestorben),Russland (positiv),Saint.Lucia (gestorben),Saint.Lucia (positiv),Salomon.Inseln (gestorben),Salomon.Inseln (positiv),Sambia (gestorben),Sambia (positiv),Samoa (gestorben),Samoa (positiv),San.Marino (gestorben),San.Marino (positiv),São.Tomé.und.Príncipe (gestorben),São.Tomé.und.Príncipe (positiv),Saudi.Arabien (gestorben),Saudi.Arabien (positiv),Schweden (gestorben),Schweden (positiv),Schweiz (gestorben),Schweiz (positiv),Senegal (gestorben),Senegal (positiv),Serbien (gestorben),Serbien (positiv),Seychellen (gestorben),Seychellen (positiv),Sierra.Leone (gestorben),Sierra.Leone (positiv),Simbabwe (gestorben),Simbabwe (positiv),Singapur (gestorben),Singapur (positiv),Slowakei (gestorben),Slowakei (positiv),Slowenien (gestorben),Slowenien (positiv),Somalia (gestorben),Somalia (positiv),Spanien (gestorben),Spanien (positiv),Sri.Lanka (gestorben),Sri.Lanka (positiv),St..Kitts.und.Nevis (gestorben),St..Kitts.und.Nevis (positiv),St..Vincent.Grenadines (gestorben),St..Vincent.Grenadines (positiv),Südafrika (gestorben),Südafrika (positiv),Sudan (gestorben),Sudan (positiv),Südkorea (gestorben),Südkorea (positiv),Südsudan (gestorben),Südsudan (positiv),Surinam (gestorben),Surinam (positiv),Syrien (gestorben),Syrien (positiv),Tadschikistan (gestorben),Tadschikistan (positiv),Taiwan (gestorben),Taiwan (positiv),Tansania (gestorben),Tansania (positiv),Thailand (gestorben),Thailand (positiv),Togo (gestorben),Togo (positiv),Trinidad.Tobago (gestorben),Trinidad.Tobago (positiv),Tschad (gestorben),Tschad (positiv),Tschechien (gestorben),Tschechien (positiv),Tunesien (gestorben),Tunesien (positiv),Türkei (gestorben),Türkei (positiv),Uganda (gestorben),Uganda (positiv),Ukraine (gestorben),Ukraine (positiv),Ungarn (gestorben),Ungarn (positiv),Uruguay (gestorben),Uruguay (positiv),USA (gestorben),USA (positiv),Usbekistan (gestorben),Usbekistan (positiv),Vanuatu (gestorben),Vanuatu (positiv),Vatikan (gestorben),Vatikan (positiv),Venezuela (gestorben),Venezuela (positiv),Vereinigte.Arabische.Emirate (gestorben),Vereinigte.Arabische.Emirate (positiv),Vietnam (gestorben),Vietnam (positiv),Zentralafrikanische.Republik (gestorben),Zentralafrikanische.Republik (positiv),Zypern (gestorben),Zypern (positiv)
2020-12-03,16,177,17,383,14,700,18,974,0,53,2,63,0,0,0,2,195,6900,27,1091,36,3947,7,559,0,11,0,10,0,155,32,2186,0,2,8,1657,116,2475,5,246,0,12,0,4,6,114,47,1041,0,182,544,40409,0,0,139,2652,0,41,0,2,41,1392,0,105,11,966,7,1393,351,17673,0,1,3,727,0,20,0,2,42,1107,5,184,0,27,0,4,3,359,0,21,0,1,3,468,456,10678,0,9,0,6,38,4135,0,63,0,0,101,1747,440,14284,11,481,0,31,0,3,0,36,0,8,7,440,496,37396,143,5875,34,2014,380,13593,6,248,0,18,8,1159,741,22136,2,53,25,2245,0,0,57,4031,0,4,1,66,87,6200,0,53,2,940,0,202,10,897,4,341,0,0,184,8976,0,1,1,95,9,441,59,3398,0,65,2,290,0,0,0,5,7,591,13,1517,0,10,10,635,0,19,24,1904,6,508,1,0,0,3,4,1192,0,31,2,54,3,113,63,3991,0,0,1,102,0,1,562,9436,0,0,19,1345,0,4,0,13,7,517,1,64,26,1402,1,63,20,1421,0,3,0,8,55,5117,1,28,1,190,31,946,5,375,6,250,109,3913,0,0,52,2966,14,2031,0,0,18,1562,0,4,13,851,98,2091,29,1588,466,12500,74,3889,0,23,166,6123,498,26501,0,3,0,0,0,25,0,0,0,29,0,2,13,245,55,5184,96,3734,1,37,57,7278,0,2,0,1,1,114,0,6,26,1422,50,1468,1,11,238,8364,4,573,0,0,0,0,73,3186,8,259,3,492,0,9,0,2,5,86,0,38,0,9,0,0,0,13,0,19,1,22,0,7,123,3735,46,972,186,32789,2,357,186,13945,156,5685,1,191,1945,182700,1,146,0,0,0,0,4,333,3,1255,0,4,0,1,1,264
2020-12-04,15,159,18,393,14,722,17,937,0,49,2,69,0,0,0,2,185,6765,27,1049,37,4027,7,522,0,10,0,10,0,155,33,2183,0,2,8,1679,115,2373,4,257,0,12,0,4,6,119,46,1052,0,182,570,42231,0,0,139,2693,0,39,0,2,40,1413,1,109,12,942,7,1433,367,16981,0,1,3,700,0,0,0,2,48,993,6,188,0,26,0,9,3,374,0,17,0,1,2,427,409,10498,0,9,0,5,38,4176,0,124,0,0,100,1700,438,14507,12,525,0,21,0,3,0,42,0,8,6,375,500,36729,137,5871,31,1915,371,13491,6,256,0,17,7,1110,739,21532,1,55,26,2230,0,0,56,3822,0,5,1,91,90,6326,0,53,8,940,0,199,9,799,4,404,0,0,179,8871,0,1,1,116,7,332,62,3381,0,71,2,292,0,0,0,6,7,598,14,1473,0,12,9,608,0,17,26,1931,6,515,1,0,0,3,4,1196,0,30,2,53,3,117,64,3906,0,0,1,108,0,1,570,9442,0,0,19,1384,0,4,0,12,7,519,1,76,28,1412,0,85,19,1360,0,4,0,8,52,5142,1,36,1,201,31,947,4,373,6,250,109,3750,0,0,52,2976,15,2035,0,0,18,1695,0,4,13,866,95,1533,36,1490,459,11919,75,3816,1,24,167,6061,508,26474,0,2,0,0,1,41,0,0,0,29,0,2,12,235,55,5112,103,3744,1,45,59,7278,0,2,0,1,1,119,0,6,27,1469,51,1494,1,11,226,8063,3,580,0,0,0,0,84,3409,8,256,3,506,0,7,0,2,5,85,0,38,0,7,0,0,0,15,0,18,0,21,0,8,110,3775,54,1161,188,31108,1,330,193,13797,164,5659,1,204,2108,186230,1,177,0,0,0,0,4,336,3,1259,0,3,0,1,1,261
2020-12-05,16,175,18,404,15,765,15,899,0,56,1,64,0,0,0,1,187,6637,27,1052,39,4043,7,544,0,10,0,11,0,155,32,2167,0,2,8,1708,113,2213,4,279,0,12,0,4,6,129,49,1008,0,182,581,40986,0,0,140,2728,0,49,0,2,39,1390,0,112,12,942,8,1501,380,18735,0,0,2,715,0,0,0,2,55,926,7,192,0,26,0,8,2,400,0,13,0,1,3,416,409,10556,0,9,0,6,38,4316,0,102,0,0,97,1648,426,14463,11,508,0,28,0,3,0,43,0,12,5,350,498,35900,135,5958,30,1957,361,13312,7,287,0,15,8,1274,736,20780,1,56,27,2202,0,0,55,3829,0,4,1,91,91,6374,1,48,8,934,0,187,10,768,4,400,0,0,176,8948,0,1,1,115,14,558,64,3394,0,77,2,281,0,0,0,6,9,604,12,1231,0,12,9,608,0,18,28,2036,6,515,1,19,0,3,4,1169,0,30,2,58,2,116,64,3864,0,0,2,129,0,1,571,9570,0,0,19,1386,0,4,0,9,7,489,1,78,28,1439,0,95,18,1309,0,4,0,8,49,5440,1,44,1,230,29,941,4,361,6,250,106,3575,0,0,54,3045,15,2030,0,0,19,1779,0,4,15,869,98,1499,28,1467,445,11526,73,3991,1,28,163,6052,507,26709,0,2,0,0,1,44,0,0,0,29,0,1,12,231,55,5112,100,3744,1,53,58,7258,0,2,0,1,2,114,0,7,26,1547,52,1503,1,11,226,8063,4,606,0,0,0,0,90,3616,8,263,3,532,0,9,0,2,5,86,0,39,0,7,0,0,0,16,0,15,1,17,0,8,109,3647,53,1144,190,31364,1,321,199,13450,170,5553,1,208,2251,194823,0,148,0,0,0,0,3,345,3,1253,0,3,0,1,1,279
2020-12-06,14,170,19,413,15,766,15,862,0,48,1,70,0,0,0,1,185,6329,26,1024,39,4069,7,537,0,10,0,8,0,163,33,2163,0,1,8,1736,110,2165,4,289,0,12,0,5,6,134,47,1019,0,182,587,41257,0,0,140,2705,0,51,0,2,39,1422,0,109,12,942,8,1608,383,19837,0,0,2,711,0,0,0,3,51,840,7,196,0,25,0,8,3,418,0,13,0,1,3,429,405,10725,0,9,0,5,39,4301,0,101,0,0,97,1606,429,15207,12,511,0,28,0,3,0,41,0,15,5,448,491,35073,132,5933,30,1966,348,13114,7,286,0,14,8,1282,739,20529,1,59,29,2200,0,0,52,3683,0,4,1,91,92,6486,1,45,8,904,0,180,11,723,4,370,0,0,175,8961,0,1,2,118,14,535,66,3392,0,78,2,278,0,0,0,6,9,620,14,1453,0,12,9,593,0,20,28,2072,6,515,1,19,0,4,4,1173,0,29,2,64,3,110,65,3693,0,0,2,138,0,1,580,9826,0,0,18,1335,0,4,0,14,7,481,0,90,27,1381,0,105,16,1286,0,3,0,8,49,5613,1,49,1,263,28,918,4,356,4,200,105,3389,0,0,53,3181,16,2065,0,0,19,1856,0,4,16,859,98,1451,26,1424,437,11196,77,3954,0,30,161,6006,507,27039,0,1,0,0,1,44,0,0,0,29,0,1,12,226,55,5112,100,3744,1,57,57,7205,0,2,0,2,2,128,0,7,26,1571,51,1489,1,11,226,8063,3,628,0,0,0,0,104,3838,9,277,3,566,0,10,0,2,5,87,0,39,0,9,0,0,0,16,0,19,0,15,0,6,109,3873,49,1107,192,31524,1,336,206,13258,171,5536,1,227,2296,200669,0,169,0,0,0,0,4,343,3,1239,0,3,0,1,2,295
2020-12-07,15,177,20,419,16,786,14,804,0,48,1,73,0,1,0,2,165,5968,26,1031,40,4084,7,523,0,11,0,5,0,165,33,2116,0,2,8,1758,106,2181,4,300,0,8,0,3,6,136,47,1006,0,188,600,41148,0,0,139,2698,0,61,0,1,36,1486,0,110,14,969,8,1739,391,18585,0,0,2,736,0,0,0,4,46,794,7,201,0,25,0,10,2,417,0,16,0,0,4,424,399,10590,0,9,0,4,39,4199,0,87,0,0,98,1636,427,15542,15,516,0,21,0,0,0,42,0,14,4,396,477,34423,132,6095,29,1924,335,12758,7,275,0,15,7,1372,719,20143,1,60,32,2210,0,0,52,3520,0,3,1,44,94,6478,1,48,8,888,0,179,9,709,3,317,0,0,176,8613,0,1,2,118,15,533,64,3400,0,89,2,281,0,0,0,6,9,635,14,1450,0,12,9,613,0,18,31,2109,6,543,1,19,0,3,3,1228,0,29,3,83,3,112,68,3550,0,0,2,154,0,1,591,9815,0,0,19,1447,0,5,0,12,6,471,1,89,27,1388,0,120,15,1220,0,4,0,8,48,5974,1,49,1,298,27,922,4,365,4,202,102,3320,0,0,57,3242,17,2016,0,0,19,1918,0,2,17,900,101,1626,26,1396,433,11008,77,3859,0,37,159,5982,519,27289,0,2,0,0,1,41,0,0,0,27,0,2,12,223,55,5112,97,3891,1,66,57,7253,0,0,0,2,3,127,0,8,26,1622,52,1496,1,18,225,7734,3,656,0,0,0,0,102,3982,7,291,4,586,0,10,0,2,5,86,0,39,0,6,0,0,0,17,0,20,0,15,0,6,87,3362,48,1080,194,31655,0,392,211,13079,166,5289,1,235,2333,205539,0,137,0,0,0,0,4,359,3,1245,0,3,0,1,2,329
2020-12-08,12,171,21,425,16,775,13,752,0,48,1,68,0,1,0,1,154,5336,26,994,40,4079,8,530,0,10,0,5,0,165,33,2103,0,2,8,1769,103,2194,4,308,0,8,0,3,6,148,51,991,0,188,620,41173,0,0,138,2770,0,77,0,4,36,1524,0,113,16,1037,8,1837,404,19227,0,0,2,761,0,0,0,5,42,726,7,203,0,26,0,10,2,430,0,17,0,0,4,397,408,11401,0,9,0,5,39,4329,0,119,0,0,97,1511,426,15383,15,528,0,21,0,0,0,40,0,15,5,493,463,33777,131,6124,24,1910,327,12349,4,269,0,13,7,1414,697,19499,1,66,32,2231,0,0,51,3359,0,4,0,38,97,6540,0,43,16,879,0,172,10,704,4,359,0,0,175,8545,0,1,1,127,16,538,62,3359,0,86,3,273,0,0,0,2,11,631,15,1383,0,12,8,653,0,17,31,2138,4,478,1,19,0,3,4,1162,0,28,3,97,2,103,65,3463,0,0,3,167,0,1,587,10128,0,0,20,1477,0,4,0,12,6,472,1,86,26,1364,0,126,15,1418,0,4,0,7,48,6267,1,57,1,337,26,930,4,367,3,202,97,3226,0,0,54,3262,17,1872,0,0,20,1979,0,2,17,849,100,1472,36,1409,428,10894,78,3931,0,41,161,6434,518,27236,0,2,0,0,1,43,0,0,0,21,0,1,12,213,55,5282,93,3956,1,70,59,7227,0,0,0,2,4,112,0,8,25,1721,53,1543,1,18,162,6555,3,692,0,0,0,0,113,4227,7,292,4,610,0,10,0,1,5,87,0,40,0,6,0,0,0,18,0,19,0,14,0,4,90,3228,58,1239,197,32096,0,309,207,12848,163,5042,1,255,2343,210698,0,133,0,0,0,0,4,395,3,1241,0,4,0,1,3,343
2020-12-09,11,162,20,425,16,781,13,704,0,46,1,69,0,0,0,4,152,5017,24,976,41,4144,8,550,0,9,0,6,1,175,31,2097,0,2,8,1792,99,2199,5,381,0,5,0,3,5,152,54,991,0,188,640,41686,0,0,134,2797,0,66,0,4,36,1554,1,112,18,1050,7,1977,400,19486,0,0,2,709,1,39,0,5,36,622,6,202,0,27,0,10,2,434,0,22,0,0,4,407,406,11465,0,9,0,2,39,4430,0,136,0,0,98,1438,410,15440,17,524,0,26,0,0,0,40,0,15,4,521,446,33201,139,6199,23,1878,317,11864,4,262,0,15,7,1472,671,18363,1,72,34,2285,0,0,50,3287,0,4,0,68,98,6530,0,46,16,902,0,157,10,647,4,357,0,0,170,8292,0,1,2,122,17,618,64,3499,0,93,3,278,0,0,0,3,10,634,14,1302,0,12,9,634,0,16,30,2285,4,382,1,19,0,2,4,1178,0,29,3,90,2,97,63,3428,0,0,3,177,0,1,584,10231,0,0,20,1484,0,5,0,11,7,465,1,82,25,1367,1,142,16,1170,0,3,0,7,48,6486,0,63,1,387,28,866,1,365,4,192,87,3077,0,0,57,3210,18,1829,0,0,21,1948,0,2,17,809,99,1859,34,1401,422,10657,78,4032,0,41,165,6784,513,27349,0,1,0,0,1,52,0,0,0,21,0,1,12,200,46,5519,95,3999,1,70,59,7211,0,0,0,3,4,125,0,9,27,1796,50,1501,0,8,176,6618,3,666,0,0,0,1,124,4589,6,276,5,628,0,9,0,2,6,88,0,40,0,5,0,0,0,19,0,20,0,15,0,4,89,3412,51,1082,200,32066,2,521,223,12776,163,4911,1,268,2395,213520,0,145,0,0,0,0,4,398,3,1245,0,3,0,1,2,302
2020-12-10,13,174,20,427,16,794,12,665,0,41,1,81,0,0,0,3,161,4926,23,962,40,4149,8,540,0,9,0,5,1,171,31,2032,0,1,8,1826,94,2220,3,224,0,5,0,2,4,171,55,1009,0,139,642,42102,0,0,129,2768,0,74,0,4,36,1576,0,115,18,1044,9,2195,424,20793,0,0,3,816,1,39,0,4,34,642,7,204,0,29,0,9,3,447,1,23,0,0,5,450,402,11620,0,9,0,1,39,4474,0,153,0,0,95,1388,424,16313,19,533,0,29,0,0,0,40,0,19,4,492,428,32169,140,5865,24,1784,307,11361,5,282,0,11,9,1570,655,17474,2,76,32,2353,0,1,49,3126,0,3,0,68,102,6574,0,38,16,892,0,148,10,560,3,351,0,0,168,8084,0,0,2,124,19,698,65,3511,0,93,4,274,0,0,0,5,10,628,15,1339,0,2,9,619,0,15,30,2411,6,515,0,19,0,1,3,1343,0,29,3,99,2,98,61,3272,0,0,4,180,0,1,593,10355,0,0,20,1483,0,4,0,11,7,462,1,86,25,1353,1,168,16,1152,0,3,0,7,49,6927,1,69,2,434,29,807,4,379,4,191,89,2894,0,0,56,3179,19,1739,0,0,21,2029,0,2,17,783,97,1719,36,1447,400,10498,79,3941,0,48,153,6699,514,27311,0,1,0,0,1,52,0,0,0,22,0,2,12,188,50,5726,92,4083,1,78,58,7152,0,0,0,3,4,94,0,8,25,1959,51,1510,0,8,187,6308,2,654,0,1,0,1,135,5127,7,280,5,636,0,4,0,2,6,91,0,40,0,5,0,0,0,18,0,20,0,15,0,4,84,3667,57,1219,205,145044,2,588,227,12622,161,4737,1,290,2403,214664,0,152,0,0,0,0,4,390,2,1236,0,3,0,1,2,304
2020-12-11,14,183,21,433,15,794,12,627,0,40,2,81,0,0,0,3,156,4957,24,946,41,4165,8,527,0,10,0,8,1,174,31,1980,0,1,8,1854,79,1851,2,226,0,5,0,2,4,196,55,964,0,139,639,43180,0,0,130,2694,0,70,0,4,32,1548,0,111,17,1037,9,2405,427,22399,0,0,2,825,1,39,0,4,23,612,6,206,0,29,0,3,2,431,1,29,0,0,6,474,402,11902,0,11,0,2,38,4342,0,92,0,0,95,1352,413,17085,22,534,0,30,0,0,0,34,0,17,5,564,418,31223,147,5938,23,1711,290,10796,5,288,0,11,10,1595,648,16705,1,75,34,2418,0,1,47,3015,0,2,0,48,106,6584,0,38,10,883,0,148,11,533,3,384,0,0,172,8043,0,0,2,127,21,782,65,3574,0,94,3,267,0,0,0,9,11,628,15,1344,0,0,8,622,0,16,29,2495,7,534,0,19,0,1,4,1439,0,26,3,102,2,94,58,3135,0,0,4,189,0,1,594,10373,0,0,20,1491,0,4,0,9,7,440,1,92,23,1335,1,185,15,1119,0,2,0,7,50,7345,0,62,2,502,29,816,5,377,4,191,91,2762,0,0,60,3124,19,1707,0,0,22,2025,0,7,16,802,100,1719,29,1528,402,10479,81,3962,0,55,152,6471,520,27472,0,2,0,0,0,43,0,0,0,22,0,1,12,178,64,5884,91,4191,1,85,56,6974,0,0,0,3,4,88,0,9,24,1956,49,1515,0,8,196,6561,2,688,0,1,0,1,141,5611,10,279,5,689,0,4,0,2,8,97,0,34,0,5,0,0,0,17,0,22,0,17,0,4,86,3828,46,1029,210,144954,2,639,234,12399,158,4735,1,303,2504,215727,0,151,0,0,0,0,4,405,3,1220,0,4,0,3,2,262
2020-12-12,13,165,21,439,14,799,12,591,0,40,2,89,0,1,0,4,148,4967,22,908,41,4157,8,508,0,9,0,11,1,176,30,1913,0,1,8,1865,77,1888,3,225,0,5,0,2,3,220,54,934,0,139,642,43279,0,0,128,2587,0,105,0,5,36,1588,0,107,17,1037,8,2611,437,21780,0,0,2,847,1,39,0,5,17,590,6,209,0,28,0,11,3,459,1,31,0,0,5,462,399,12054,0,11,0,1,40,4122,0,120,0,0,91,1325,430,17939,24,535,0,27,0,0,0,35,0,17,5,583,405,30401,152,5989,22,1586,276,10262,3,258,0,11,11,1709,646,16541,1,78,33,2486,0,1,46,2823,0,2,0,56,109,6600,0,38,9,881,0,149,10,506,2,326,0,0,176,7832,0,2,1,133,14,540,66,3581,0,91,3,269,0,0,0,14,10,608,16,1564,0,0,8,622,0,15,31,2564,7,534,1,16,0,2,4,1555,0,27,4,94,2,97,58,2980,0,0,5,203,0,1,607,10434,0,0,21,1452,0,4,0,8,7,438,1,97,23,1310,1,188,16,1101,0,3,0,7,52,7702,0,59,2,546,28,816,5,390,4,191,94,2733,0,0,62,3132,21,1714,0,0,23,2097,0,7,15,814,103,1440,29,1466,402,10347,84,3723,1,63,154,6222,528,27369,0,1,0,0,0,46,0,0,0,20,0,1,12,175,64,5884,93,4191,2,95,55,6799,0,0,0,3,2,86,0,8,24,2190,49,1529,0,8,196,6561,2,701,0,0,0,1,148,6074,8,274,5,746,0,6,0,2,9,103,0,34,0,6,0,0,0,18,0,24,0,16,0,4,91,4463,44,1057,213,144559,2,698,236,12265,154,4667,1,316,2520,216011,0,151,0,0,0,0,5,429,3,1211,0,4,0,2,3,328
2020-12-13,13,174,21,449,14,792,11,550,0,41,2,85,0,1,0,4,142,5007,23,913,41,4171,8,496,0,9,0,13,1,173,31,1855,0,1,8,1877,90,2340,3,218,0,5,0,1,3,227,55,944,0,139,637,42630,0,0,127,2575,0,117,0,5,37,1648,1,107,17,1037,8,2739,445,22323,0,0,2,891,1,39,0,4,14,587,6,214,0,28,0,11,3,440,1,38,0,0,5,454,395,12138,0,11,0,2,41,3893,0,94,0,4,89,1295,418,18106,25,533,0,27,0,0,0,36,0,17,4,477,397,29557,154,6003,21,1491,269,9675,4,277,0,11,12,1753,635,16405,1,84,32,2532,0,1,44,2789,0,2,0,56,109,6534,0,42,9,884,0,150,9,502,2,280,0,0,178,7810,0,2,1,133,13,539,67,3648,0,92,3,264,0,0,0,14,12,623,14,1344,0,0,10,600,0,17,36,2654,7,534,1,16,0,2,5,1540,0,24,4,97,3,90,54,2850,0,0,5,208,0,1,605,10599,0,0,22,1450,0,4,0,4,7,454,1,101,23,1312,1,208,15,1063,0,2,0,7,52,8134,0,57,2,560,28,810,5,383,4,193,90,2719,0,0,62,2928,21,1671,0,0,23,2184,0,8,14,809,107,1179,26,1367,396,10318,85,3753,1,76,152,6108,533,27219,0,1,0,0,0,51,0,0,0,20,0,1,12,168,64,5884,91,4191,2,85,55,6683,0,0,0,2,2,75,0,9,26,2322,46,1501,0,8,196,6561,2,702,0,0,0,2,153,6628,7,263,5,760,0,4,0,4,10,109,0,39,0,3,0,0,0,19,0,22,0,16,0,6,90,4607,48,1051,217,144062,2,719,234,11933,157,4303,1,344,2559,216971,0,129,0,0,0,0,5,478,4,1217,0,4,0,2,2,379
